;Natasha_no_hyphen1;Tokens;Lemmas;wh_words;wh_dicts
6919;Ой, Гарри, ты бываешь такойнаивный!Ты правда считаешь, что ее волнует его алиби?;18;[{'ADJ': 'ой'}, {'PUNCT': ','}, {'PROPN': 'гарри'}, {'PUNCT': ','}, {'PRON': 'ты'}, {'VERB': 'бывать'}, {'INTJ': 'такойнаивный'}, {'PUNCT': '!'}, {'PRON': 'ты'}, {'ADV': 'правда'}, {'VERB': 'считать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'она'}, {'VERB': 'волновать'}, {'DET': 'его'}, {'NOUN': 'алиби'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
6920;Интересно, с чего это Кхембридж вздумалось гулять по окрестностям после полуночи, да еще в такой большой компании?;20;[{'ADJ': 'интересный'}, {'PUNCT': ','}, {'ADP': 'с'}, {'PRON': 'что'}, {'PRON': 'это'}, {'PROPN': 'кхембридж'}, {'VERB': 'вздуматься'}, {'VERB': 'гулять'}, {'ADP': 'по'}, {'NOUN': 'окрестность'}, {'ADP': 'после'}, {'NOUN': 'полуночь'}, {'PUNCT': ','}, {'CCONJ': 'да'}, {'ADV': 'еще'}, {'ADP': 'в'}, {'DET': 'такой'}, {'ADJ': 'большой'}, {'NOUN': 'компания'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6922;Он оглянулся: что там Рон и Гермиона, видели?;11;[{'PRON': 'он'}, {'VERB': 'оглянуться'}, {'PUNCT': ':'}, {'SCONJ': 'что'}, {'ADV': 'там'}, {'PROPN': 'рон'}, {'CCONJ': 'и'}, {'PROPN': 'гермиона'}, {'PUNCT': ','}, {'VERB': 'видеть'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
6931;Чем же несчастный Всеммерси не угодил колдунам Лихтенштейна?;9;[{'PRON': 'что'}, {'PART': 'же'}, {'ADJ': 'несчастный'}, {'PROPN': 'всеммерси'}, {'PART': 'не'}, {'VERB': 'угодить'}, {'NOUN': 'колдун'}, {'PROPN': 'лихтенштейн'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6932;Что тут на полу?;5;[{'PRON': 'что'}, {'ADV': 'тут'}, {'ADP': 'на'}, {'NOUN': 'пол'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6933;Сначала ты принесешь то, что мне нужно, Блэк… думаешь, это была боль?;17;[{'ADV': 'сначала'}, {'PRON': 'ты'}, {'VERB': 'принести'}, {'PRON': 'тот'}, {'PUNCT': ','}, {'PRON': 'что'}, {'PRON': 'я'}, {'ADJ': 'нужный'}, {'PUNCT': ','}, {'PROPN': 'блэк'}, {'PUNCT': '…'}, {'VERB': 'думать'}, {'PUNCT': ','}, {'PRON': 'это'}, {'AUX': 'быть'}, {'NOUN': 'боль'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6934;Ну что, выпьете водички и вернетесь?;8;[{'PART': 'ну'}, {'PRON': 'что'}, {'PUNCT': ','}, {'VERB': 'выпить'}, {'NOUN': 'водичка'}, {'CCONJ': 'и'}, {'VERB': 'вернуться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6937;Что случилось?;3;[{'PRON': 'что'}, {'VERB': 'случиться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6962;Но у тебя ведь есть… что-то вроде… я хочу сказать… тебе не кажется, что у тебя…п-пунктикнасчет спасения людей?;25;[{'CCONJ': 'но'}, {'ADP': 'у'}, {'PRON': 'ты'}, {'PART': 'ведь'}, {'VERB': 'быть'}, {'PUNCT': '…'}, {'PRON': 'что-то'}, {'ADV': 'вроде'}, {'PUNCT': '…'}, {'PRON': 'я'}, {'VERB': 'хотеть'}, {'VERB': 'сказать'}, {'PUNCT': '…'}, {'PRON': 'ты'}, {'PART': 'не'}, {'VERB': 'казаться'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'ADP': 'у'}, {'PRON': 'ты'}, {'PUNCT': '…'}, {'ADJ': 'п-пунктикнасчет'}, {'NOUN': 'спасение'}, {'NOUN': 'человек'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
6963;И что это такое значит, «пунктик»?;10;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PRON': 'это'}, {'DET': 'такой'}, {'VERB': 'значить'}, {'PUNCT': ','}, {'PUNCT': '«'}, {'NOUN': 'пунктик'}, {'PUNCT': '»'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6967;Что, если в департамент тайн он заманиваеттебя?;9;[{'PRON': 'что'}, {'PUNCT': ','}, {'SCONJ': 'если'}, {'ADP': 'в'}, {'NOUN': 'департамент'}, {'NOUN': 'тайна'}, {'PRON': 'он'}, {'VERB': 'заманиваеттести'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6970;Для чего, ты думаешь, я занимался окклуменцией?;10;[{'ADP': 'для'}, {'PRON': 'что'}, {'PUNCT': ','}, {'PRON': 'ты'}, {'VERB': 'думать'}, {'PUNCT': ','}, {'PRON': 'я'}, {'VERB': 'заниматься'}, {'NOUN': 'окклуменция'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6973;ЗНАЧИТ, Я ДОЛЖЕН ПРИТВОРИТЬСЯ, ЧТО НИЧЕГО НЕ ВИДЕЛ?;11;[{'NOUN': 'значить'}, {'PUNCT': ','}, {'PRON': 'я'}, {'ADJ': 'должный'}, {'VERB': 'притвориться'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PART': 'ничего'}, {'PART': 'не'}, {'VERB': 'видеть'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
6974;Чего вы разорались?;4;[{'PRON': 'что'}, {'PRON': 'вы'}, {'VERB': 'разораться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6982;Что нам, ждать до ужина?;7;[{'PRON': 'что'}, {'PRON': 'мы'}, {'PUNCT': ','}, {'VERB': 'ждать'}, {'ADP': 'до'}, {'NOUN': 'ужин'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
6985;Ну что, готовы?;5;[{'PART': 'ну'}, {'PRON': 'что'}, {'PUNCT': ','}, {'ADJ': 'готовый'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7000;Что вам понадобилось в моем кабинете?;7;[{'PRON': 'что'}, {'PRON': 'вы'}, {'VERB': 'понадобиться'}, {'ADP': 'в'}, {'DET': 'мой'}, {'NOUN': 'кабинет'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7001;Что ты делал в моем камине?;7;[{'PRON': 'что'}, {'PRON': 'ты'}, {'VERB': 'делать'}, {'ADP': 'в'}, {'DET': 'мой'}, {'NOUN': 'камин'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7015;Что это, «Мягколап»?;7;[{'PRON': 'что'}, {'PRON': 'это'}, {'PUNCT': ','}, {'PUNCT': '«'}, {'PROPN': 'мягколап'}, {'PUNCT': '»'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7017;О чем он, Злей?;6;[{'ADP': 'о'}, {'PRON': 'что'}, {'PRON': 'он'}, {'PUNCT': ','}, {'PROPN': 'злеть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7027;Что же вы хотели ему сказать?;7;[{'PRON': 'что'}, {'PART': 'же'}, {'PRON': 'вы'}, {'VERB': 'хотеть'}, {'PRON': 'он'}, {'VERB': 'сказать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7028;Что готово?;3;[{'PRON': 'что'}, {'ADJ': 'готовый'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7029;Что готово, девчонка?;5;[{'PRON': 'что'}, {'ADJ': 'готовый'}, {'PUNCT': ','}, {'NOUN': 'девчонка'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7035;Что за оружие?;4;[{'PRON': 'что'}, {'ADP': 'за'}, {'NOUN': 'оружие'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7038;Неужели ты думаешь, что я не справлюсь с двумя безоружными подростками?;13;[{'PART': 'неужели'}, {'PRON': 'ты'}, {'VERB': 'думать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'я'}, {'PART': 'не'}, {'VERB': 'справиться'}, {'ADP': 'с'}, {'NUM': 'два'}, {'ADJ': 'безоружный'}, {'NOUN': 'подросток'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7041;Чего еще ждать от такого болвана?;7;[{'PRON': 'что'}, {'ADV': 'еще'}, {'VERB': 'ждать'}, {'ADP': 'от'}, {'DET': 'такой'}, {'NOUN': 'болван'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7045;А… ты уверена, что этоправильнаядорога?;8;[{'PROPN': 'а'}, {'PUNCT': '…'}, {'PRON': 'ты'}, {'ADJ': 'уверить'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'NOUN': 'этоправильнаядорог'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7052;Что вам понадобилось в нашем лесу?;7;[{'PRON': 'что'}, {'PRON': 'вы'}, {'VERB': 'понадобиться'}, {'ADP': 'в'}, {'DET': 'наш'}, {'NOUN': 'лес'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7056;А что делать с этими?;6;[{'CCONJ': 'а'}, {'PRON': 'что'}, {'VERB': 'делать'}, {'ADP': 'с'}, {'DET': 'этот'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7060;Ты что думала, мы – хорошенькие говорящие лошадки?;10;[{'PRON': 'ты'}, {'PRON': 'что'}, {'VERB': 'думать'}, {'PUNCT': ','}, {'PRON': 'мы'}, {'PUNCT': '–'}, {'ADJ': 'хорошенький'}, {'ADJ': 'говорящий'}, {'NOUN': 'лошадка'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7065;Так что, – Рон отвел в сторону низко свисавшую ветвь и протянул Гарри его волшебную палочку, – есть какие-нибудь мысли?;23;[{'ADV': 'так'}, {'SCONJ': 'что'}, {'PUNCT': ','}, {'PUNCT': '–'}, {'PROPN': 'рон'}, {'VERB': 'отвести'}, {'ADP': 'в'}, {'NOUN': 'сторона'}, {'ADV': 'низко'}, {'ADJ': 'свисать'}, {'NOUN': 'ветвь'}, {'CCONJ': 'и'}, {'VERB': 'протянуть'}, {'PROPN': 'гарри'}, {'DET': 'его'}, {'ADJ': 'волшебный'}, {'NOUN': 'палочка'}, {'PUNCT': ','}, {'PUNCT': '–'}, {'VERB': 'быть'}, {'DET': 'какой-нибудь'}, {'NOUN': 'мысль'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7070;Гарри, что ты узнал в камине?;8;[{'PROPN': 'гарри'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'ты'}, {'VERB': 'узнать'}, {'ADP': 'в'}, {'NOUN': 'камин'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7079;Вы что, идиоты?;5;[{'PRON': 'вы'}, {'PRON': 'что'}, {'PUNCT': ','}, {'NOUN': 'идиот'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7080;С чего ты взяла?;5;[{'ADP': 'с'}, {'PRON': 'что'}, {'PRON': 'ты'}, {'VERB': 'взять'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7081;Вы что?;3;[{'PRON': 'вы'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7090;Что это было?;4;[{'PRON': 'что'}, {'PRON': 'это'}, {'AUX': 'быть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7093;Что это?;3;[{'PRON': 'что'}, {'PRON': 'это'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7096;Интересно, что тут с ними делают?;8;[{'ADJ': 'интересный'}, {'PUNCT': ','}, {'PRON': 'что'}, {'ADV': 'тут'}, {'ADP': 'с'}, {'PRON': 'они'}, {'VERB': 'делать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7100;Что вы говорите?;4;[{'PRON': 'что'}, {'PRON': 'вы'}, {'VERB': 'говорить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7103;Что значит «внутри»?;6;[{'PRON': 'что'}, {'VERB': 'значить'}, {'PUNCT': '«'}, {'ADV': 'внутри'}, {'PUNCT': '»'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7105;В чем дело?;4;[{'ADP': 'в'}, {'PRON': 'что'}, {'NOUN': 'дело'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7107;Знаете, что там может быть?;7;[{'VERB': 'знать'}, {'PUNCT': ','}, {'PRON': 'что'}, {'ADV': 'там'}, {'VERB': 'мочь'}, {'VERB': 'быть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7118;Что это?;3;[{'PRON': 'что'}, {'PRON': 'это'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7125;И что – вы отпустите нас домой?;8;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PUNCT': '–'}, {'PRON': 'вы'}, {'VERB': 'отпустить'}, {'PRON': 'мы'}, {'ADV': 'домой'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7127;А вообще, что это за пророчество за такое, а?;12;[{'CCONJ': 'а'}, {'ADV': 'вообще'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PRON': 'это'}, {'ADP': 'за'}, {'NOUN': 'пророчество'}, {'ADP': 'за'}, {'DET': 'такой'}, {'PUNCT': ','}, {'CCONJ': 'а'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7128;Что за пророчество?;4;[{'PRON': 'что'}, {'ADP': 'за'}, {'NOUN': 'пророчество'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7132;А вы в курсе, что и он тоже полукровка?;11;[{'CCONJ': 'а'}, {'PRON': 'вы'}, {'ADP': 'в'}, {'NOUN': 'курс'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PART': 'и'}, {'PRON': 'он'}, {'ADV': 'тоже'}, {'VERB': 'полукровка'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7134;Или он вам наврал, что чистокровный?;8;[{'CCONJ': 'или'}, {'PRON': 'он'}, {'PRON': 'вы'}, {'VERB': 'наврать'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'NOUN': 'чистокровный'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7137;Неужели Думбльдор не говорил, что здесь, в департаменте, скрывается тайна твоего шрама?;16;[{'PART': 'неужели'}, {'PROPN': 'думбльдор'}, {'PART': 'не'}, {'VERB': 'говорить'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'ADV': 'здесь'}, {'PUNCT': ','}, {'ADP': 'в'}, {'NOUN': 'департамент'}, {'PUNCT': ','}, {'VERB': 'скрываться'}, {'NOUN': 'тайна'}, {'DET': 'твой'}, {'NOUN': 'шрам'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7138;Тайна… чего?;4;[{'NOUN': 'тайна'}, {'PUNCT': '…'}, {'PRON': 'что'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7139;При чем тут шрам?;5;[{'ADP': 'при'}, {'PRON': 'что'}, {'ADV': 'тут'}, {'NOUN': 'шрам'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7158;Отдаться в руки авроров, которые пока что без толку тратят время на моего драгоценного кузена?;17;[{'VERB': 'отдаться'}, {'ADP': 'в'}, {'NOUN': 'рука'}, {'NOUN': 'аврор'}, {'PUNCT': ','}, {'PRON': 'который'}, {'ADV': 'пока'}, {'SCONJ': 'что'}, {'ADP': 'без'}, {'NOUN': 'толк'}, {'VERB': 'тратить'}, {'NOUN': 'время'}, {'ADP': 'на'}, {'DET': 'мой'}, {'ADJ': 'драгоценный'}, {'NOUN': 'кузен'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7163;Что делать?;3;[{'PRON': 'что'}, {'VERB': 'делать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7167;Что од с дей сдедад?;6;[{'PRON': 'что'}, {'VERB': 'од'}, {'ADP': 'с'}, {'ADJ': 'дей'}, {'NOUN': 'сдедада'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7169;А ты что собидаешься дедать?;6;[{'CCONJ': 'а'}, {'PRON': 'ты'}, {'SCONJ': 'что'}, {'ADJ': 'собидаваться'}, {'NOUN': 'дедать'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7173;Что случилось?;3;[{'PRON': 'что'}, {'VERB': 'случиться'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7175;А что с Роном?;5;[{'CCONJ': 'а'}, {'PRON': 'что'}, {'ADP': 'с'}, {'PROPN': 'рон'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7196;Что ты говоришь?;4;[{'PRON': 'что'}, {'PRON': 'ты'}, {'VERB': 'говорить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7206;Что тут было?;4;[{'PRON': 'что'}, {'ADV': 'тут'}, {'AUX': 'быть'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7210;Что это значит?;4;[{'PRON': 'что'}, {'PRON': 'это'}, {'VERB': 'значить'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7211;И что же привело тебя сюда в столь ранний час?;11;[{'CCONJ': 'и'}, {'PRON': 'что'}, {'PART': 'же'}, {'VERB': 'привести'}, {'PRON': 'ты'}, {'ADV': 'сюда'}, {'ADP': 'в'}, {'ADV': 'столь'}, {'ADJ': 'ранний'}, {'NOUN': 'час'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7215;Им овладело бешенство: да что Думбльдор понимает в его чувствах?;12;[{'PRON': 'он'}, {'VERB': 'овладеть'}, {'NOUN': 'бешенство'}, {'PUNCT': ':'}, {'CCONJ': 'да'}, {'PRON': 'что'}, {'PROPN': 'думбльдор'}, {'VERB': 'понимать'}, {'ADP': 'в'}, {'DET': 'его'}, {'NOUN': 'чувство'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7218;Чего я не знаю?;5;[{'PRON': 'что'}, {'PRON': 'я'}, {'PART': 'не'}, {'VERB': 'знать'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7220;О чем вы?;4;[{'ADP': 'о'}, {'PRON': 'что'}, {'PRON': 'вы'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7221;Следует ли мне понимать вас так, – медленно произнес Финей Нигеллий слева от Гарри, – что мой праправнук, последний из Блэков, мертв?;27;[{'VERB': 'следовать'}, {'PART': 'ли'}, {'PRON': 'я'}, {'VERB': 'понимать'}, {'PRON': 'вы'}, {'ADV': 'так'}, {'PUNCT': ','}, {'PUNCT': '–'}, {'ADV': 'медленно'}, {'VERB': 'произнести'}, {'PROPN': 'финей'}, {'PROPN': 'нигеллия'}, {'ADV': 'слева'}, {'ADP': 'от'}, {'PROPN': 'гарри'}, {'PUNCT': ','}, {'PUNCT': '–'}, {'SCONJ': 'что'}, {'DET': 'мой'}, {'NOUN': 'праправнук'}, {'PUNCT': ','}, {'ADJ': 'последний'}, {'ADP': 'из'}, {'PROPN': 'блэк'}, {'PUNCT': ','}, {'ADJ': 'мертвый'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7239;Верил ли я, что Вольдеморт исчез навсегда?;9;[{'PROPN': 'верить'}, {'PART': 'ли'}, {'PRON': 'я'}, {'PUNCT': ','}, {'SCONJ': 'что'}, {'PROPN': 'вольдеморт'}, {'VERB': 'исчезнуть'}, {'ADV': 'навсегда'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7242;Ты еще не понял, в чем тут слабое место?;11;[{'PRON': 'ты'}, {'ADV': 'еще'}, {'PART': 'не'}, {'VERB': 'понять'}, {'PUNCT': ','}, {'ADP': 'в'}, {'PRON': 'что'}, {'ADV': 'тут'}, {'ADJ': 'слабый'}, {'NOUN': 'место'}, {'PUNCT': '?'}];что;[{'PRON': 'что'}]
7245;Потому что подумал: чем двенадцать лучше одиннадцати?;9;[{'ADV': 'потому'}, {'SCONJ': 'что'}, {'VERB': 'подумать'}, {'PUNCT': ':'}, {'SCONJ': 'чем'}, {'NUM': 'двенадцать'}, {'ADJ': 'лучше'}, {'NUM': 'одиннадцать'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
7253;Это… это значит… что это значит?;9;[{'PRON': 'это'}, {'PUNCT': '…'}, {'PRON': 'это'}, {'VERB': 'значить'}, {'PUNCT': '…'}, {'SCONJ': 'что'}, {'PRON': 'это'}, {'VERB': 'значить'}, {'PUNCT': '?'}];что;[{'SCONJ': 'что'}]
